planename,crosstime,counter%,time%,distance%,counter,time,distance,latitude,longitude,altitude,type,sectorname,,,
FLT0980,39023, , , , , , ,35.81785,133.32658,40000,B788,'T21-1'
FLT0980,40159, , , , , , ,35.815304,130.773659,38000,B788,
FLT0980,40199, , , , , , ,35.818544,130.689098,38000,B788,end
FLT0981,35479, , , , , , ,33.840838,132.659993,859,B738,begin
FLT0981,35479, , , , , , ,33.840838,132.659993,859,B738,'F02-1'
FLT0981,35971, , , , , , ,33.657495,133.276398,18533,B738,'F02-3'
FLT0981,36062, , , , , , ,33.594669,133.489411,20044,B738,'F16-2'
FLT0981,36263, , , , , , ,33.547559,133.994855,26369,B738,'F16-1'
FLT0981,36482, , , , , , ,33.575776,134.592068,32448,B738,'T17'
FLT0981,37323, , , , , , ,33.770282,137.053348,39003,B738,'T09-1'
FLT0981,37980, , , , , , ,34.463762,138.557254,0,B738,'T14', 'T09-1'
FLT0981,38092, , , , , , ,34.537213,138.870443,30310,B738,'T09-3', 'T09-1'
FLT0981,38172, , , , , , ,34.593258,139.080378,26710,B738,'T14', 'T09-1'
FLT0981,38763, , , , , , ,35.05661,139.943682,8480,B738,'T12-1', 'T13'
FLT0981,38771, , , , , , ,35.064575,139.93656,8280,B738,'T13', 'T12-1'
FLT0981,39363, , , , , , ,35.516035,139.800092,490,B738,'T03-1'
FLT0981,39396, , , , , , ,35.534424,139.787174,100,B738,end
FLT0982,35493, , , , , , ,34.440349,135.256632,1629,B763,begin
FLT0982,35493, , , , , , ,34.440349,135.256632,1629,B763,'T26-1'
FLT0982,35608, , , , , , ,34.52948,135.275126,4953,B763,'T22-1'
FLT0982,36150, , , , , , ,34.430871,134.309933,25145,B763,'T23-1'
FLT0982,36664, , , , , , ,34.23197,133.237541,34000,B763,'F11-2'
FLT0982,37025, , , , , , ,34.043973,132.497182,29722,B763,'F02-1', 'F11-2'
FLT0982,37035, , , , , , ,34.038575,132.475691,29510,B763,'F02-1'
FLT0982,37185, , , , , , ,33.956961,132.153011,28000,B763,'F02-2'
FLT0982,37276, , , , , , ,33.909601,131.95811,28000,B763,
FLT0982,37326, , , , , , ,33.882258,131.850509,28000,B763,'F11-2'
FLT0982,37982, , , , , , ,33.508767,130.432465,28000,B763,'F03-2', 'F11-2'
FLT0982,38489, , , , , , ,33.073154,129.432905,30000,B763,'F03-1'
FLT0982,38556, , , , , , ,32.994948,129.31142,30000,B763,'F03-2', 'F11-2'
FLT0982,38794, , , , , , ,32.727593,128.880664,30023,B763,
FLT0982,38803, , , , , , ,32.722086,128.859083,30007,B763,'F05-1', 'F05-2'
FLT0982,39022, , , , , , ,32.622693,128.385235,30000,B763,'F05-1'
FLT0982,39489, , , , , , ,32.399486,127.375973,30000,B763,
FLT0982,39499, , , , , , ,32.394525,127.355178,30000,B763,'F05-3'
FLT0982,39699, , , , , , ,32.296077,126.923065,30000,B763,'F05-1'
FLT0982,39803, , , , , , ,32.246655,126.696971,30000,B763,end
FLT0983,35498, , , , , , ,35.541459,139.823074,0,B788,begin
FLT0983,35498, , , , , , ,35.541459,139.823074,0,B788,'T03-1'
FLT0983,35595, , , , , , ,35.508699,139.872658,4080,B788,'T12-1', 'T13'
FLT0983,35603, , , , , , ,35.502052,139.867228,4180,B788,'T13', 'T12-1'
FLT0983,36188, , , , , , ,35.406199,138.787475,27130,B788,'T12-3', 'T12-1'
FLT0983,36324, , , , , , ,35.365913,138.449172,32350,B788,'T12-1'
FLT0983,36758, , , , , , ,35.240607,137.444628,35994,B788,'T26-1'
FLT0983,37247, , , , , , ,35.085138,136.312555,35997,B788,'T26-2', 'T26-1'
FLT0983,37365, , , , , , ,35.045456,136.042171,35977,B788,'T22-1'
FLT0983,38160, , , , , , ,34.673983,134.260374,22219,B788,'T21-1'
FLT0983,38493, , , , , , ,34.51291,133.5618,19977,B788,'T23-1'
FLT0983,38702, , , , , , ,34.324079,133.19064,13937,B788,
FLT0983,38712, , , , , , ,34.315405,133.175062,13427,B788,'F01-1'
FLT0983,39000, , , , , , ,34.074257,132.810416,5991,B788,'F02-1', 'F01-1'
FLT0983,39010, , , , , , ,34.066364,132.798726,5918,B788,'F02-1'
FLT0983,39354, , , , , , ,33.835527,132.67113,62,B788,end
FLT0984,35522, , , , , , ,36.410279,136.417467,2469,B763,begin
FLT0984,35522, , , , , , ,36.410279,136.417467,2469,B763,'T27-1'
